"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9110485901043","86.6351163703935","82.5255818363492","79.6502635437322","79.9335886452149","74.4003244390901","70.4975269130055","64.9208633093525","63.1011608623549","65.0789671596891","68.5522531160115","65.852534562212","66.1610766930143","67.7045177045177","63.7826961770624","61.0422996027109","67.8133216476775","65.2413489089707","76.5483116318725","78.2755038498016","72.8529594472398","71.8203884851331","72.5486645884887","73.7993971442039","","",
"Africa Eastern and Southern","AFE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.778391904616","20.1487006314965","20.1092048036331","21.286256931172","21.9762540701447","22.7062364987897","22.7135257150203","21.6643999850709","21.7288559253555","21.5142403520071","32.8651680607165","31.6926555890817","30.2714640236194","28.1617654925486","28.9614325457891","30.7431115101183","31.3746500418903","33.9862020176251","37.0759883201673","30.2147557337168","32.0751066559114","31.8359322661168","29.6343562081631","28.7555204741219","27.6555433645042","24.0913253222731","24.4062057430902","24.1662909145788","26.4016324359576","25.4480872460569","24.8883832532701",
"Afghanistan","AFG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","4.13223321494422","4.45344326574765","4.87805112036481","9.171601094149","8.88889256172819","11.2582791310323","8.57142877551021","6.77290842314672","8.89967664482985","10.0946369851427","9.78400228346932","10.922342255116","14.7632312416105","12.9487180787311","14.0206189325114","12.6760568934735","13.2173912468809","11.6629043316852","10.8417502819894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Western and Central","AFW","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.9831297065961","12.8934253624301","12.2445470200067","12.7696364614119","13.2802598954715","14.7622048855508","14.0707462068349","14.7330756833946","14.5473977280973","15.6002132820171","13.976072343482","15.1957376362221","15.5930175751313","18.814199874099","26.3228346088782","20.4505307590361","20.4500481221932","24.9366314041893","21.0253317513165","24.6036576104309","28.0723463760528","13.8243628802767","12.6830945374475","12.2425033599305","13.8119428247376","14.3967599439173","11.8137635679207","16.6939929160889","15.0564745331116","24.7767900629213","22.1122165294876","23.7751467832187","23.5122172205634","20.9209334798329","18.9506079191636","26.0697165640572","25.1806411271654","29.1593698099538","21.7849666253833","23.7013199938006","35.0889172184533","29.3971724655524","26.0803955302318","28.0593784820719","24.3318187279457","25.9072553912654","30.8141162527909","25.2262257500714","28.2847985611334","23.1330093062844","28.4944022640438","33.2450550902663","33.3009753770755","22.8932102876402","23.4442214253366","17.4861159458414","16.0669204558454","19.584916322006","21.3191380592661","20.7588200152271","15.619852426809",
"Angola","AGO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6858311851382","75.38894373114","57.0849959046266","54.3213373807344","58.3803455316586","65.5262677696291","63.4678635039226","67.9057833724671","72.475028472181","58.7573030189496","61.5431127231538","60.6699484390186","55.9401314050624","50.7470843910637","44.6950312503076","29.7545994933756","28.124484560559","29.0041000519815","40.8362898865574","39.3438256954007","37.7881666487047",
"Albania","ALB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","23.9574919106695","23.8105066597225","20.0729179060642","18.8520751406844","18.0403314265347","16.8203725696072","15.6061801305352","16.0299218388153","16.9793941336596","18.5933534612466","15.4050638293415","7.48481872467814","12.4995914932505","15.9788298133865","11.983694347693","12.6408294970517","11.620333234637","10.1971272832635","11.4671662578473","16.8417629634305","20.1152855452625","21.3334108322137","20.9456161731319","20.8473864531722","22.2175607600291","23.0129911473171","25.2096077274316","28.2478654166425","25.3024181160681","25.2407486083138","27.9794352415409","29.2415371390963","28.9374877608303","28.9163151372576","28.2130014584625","27.2673911512668","28.9778991754721","31.5698080476189","31.5719272134517","31.3074978320996","23.1110895172902",
"Andorra","AND","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","38.3229645367786","40.0612567287867","42.5301046096712","59.8198234979534","51.2806942757084","52.4978640978713","46.4682472544503","45.1923111741693","41.2144788929652","46.5666288156718","52.4376967776384","48.6923460854544","40.6572472017163","34.8110870395697","32.8919634125042","30.055857404363","24.6299718257992","28.0151241192039","28.2738820716416","29.8145019165154","32.1850775535773","29.1520615866443","30.828782255112","28.7566531305988","29.6707288889122","31.4653747945661","32.6032642189234","38.2072727908777","34.1815169905659","37.5334582539754","43.8260630153694","41.939040269928","42.2875030906203","46.3430868157847","49.3210082541185","53.1716311553711","54.0938453161713","54.1017208351393","57.015988263151","47.8436352882349","50.2811317048361","54.9884908661754","55.6902849534937","53.9245987952542","50.5133495600761","43.3965337265429","40.1295996424668","43.3796588633125","45.9960161684557","44.3435937270655","",
"United Arab Emirates","ARE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1592253276122","49.5033473840813","55.9231992151745","63.5677298138648","67.5853113898841","68.6277976715135","72.3840975003088","78.86788870154","79.6533178621862","82.2424180920917","90.0765712005007","100.246495561481","100.547788395094","99.5608302752882","100.870480235332","101.003013922614","99.5949384103598","93.0481227958133","96.8435334637251","",
"Argentina","ARG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","7.60404910825644","5.9949469947787","4.69184275899831","7.89045420262462","5.56371560478508","6.22587443766796","6.65291738359955","7.4955962262493","6.48445346277515","6.3987133165299","5.601566676004","6.00723288128889","7.19776583908352","7.61266772119213","6.9025707976099","5.82405179865594","9.17538829665278","9.6158924127723","8.6083899381245","6.51091546668746","5.06197268096631","6.9210494803617","9.09049307859513","9.15152068682072","7.5898953117888","11.7360980207352","8.16197754429543","7.87320581340031","9.53161297293404","13.0584089085641","10.3595365925264","7.67504334832217","6.5981874720374","6.90935153370832","7.52994872591672","9.68041025959015","10.4285967560139","10.5608501019262","10.4155819610919","9.82717451494235","10.9863752325576","11.5790080825317","28.3825969991682","25.9309429264224","23.8476194239892","23.2458767338576","23.0266946038115","22.6627503115066","22.0609003826242","19.5609850560818","18.9338234053709","18.4492091453155","16.2378594620246","14.6171733884386","14.4054785893756","10.7056520504538","12.5270951690009","11.3202833596733","14.4366857499034","17.6959440658721","16.5918166322906",
